Time(sec)	Temp(C)	DTA(uV)	TGA(mg)
1188.000000	218.382401	-2.133000	1.941002
1189.000000	218.645889	-2.141000	1.942402
1190.000000	218.706390	-2.148000	1.945202
1191.000000	218.853195	-2.154000	1.948700
1192.000000	219.131897	-2.161000	1.949303
1193.000000	219.207001	-2.167000	1.947102
1194.000000	219.413391	-2.172000	1.945000
1195.000000	219.597397	-2.180000	1.944202
1196.000000	219.656799	-2.189000	1.944599
1197.000000	219.919693	-2.197000	1.944801
1198.000000	220.122101	-2.206000	1.942600
1199.000000	220.141296	-2.213000	1.938400
1200.000000	220.411499	-2.221000	1.934299
1201.000000	220.526794	-2.228000	1.934502
1202.000000	220.695496	-2.235000	1.933800
1203.000000	220.918198	-2.241000	1.929901
1204.000000	220.955994	-2.248000	1.927200
1205.000000	221.188889	-2.256000	1.925301
1206.000000	221.444901	-2.263000	1.924801
1207.000000	221.455399	-2.272000	1.922802
1208.000000	221.685699	-2.281000	1.918800
1209.000000	221.893997	-2.291000	1.915600
1210.000000	221.979797	-2.302000	1.917400
1211.000000	222.237900	-2.313000	1.924999
1212.000000	222.316589	-2.325000	1.932701
1213.000000	222.458191	-2.337000	1.938202
1214.000000	222.734497	-2.347000	1.938702
1215.000000	222.830399	-2.358000	1.937500
1216.000000	222.965790	-2.367000	1.933601
1217.000000	223.233002	-2.375000	1.924202
1218.000000	223.272598	-2.383000	1.916901
1219.000000	223.525101	-2.388000	1.911102
1220.000000	223.710999	-2.395000	1.909599
1221.000000	223.733887	-2.401000	1.911900
1222.000000	224.029800	-2.408000	1.913300
1223.000000	224.205200	-2.414000	1.913300
1224.000000	224.257996	-2.421000	1.912102
1225.000000	224.515701	-2.428000	1.913002
1226.000000	224.614502	-2.435000	1.913700
1227.000000	224.799393	-2.441000	1.909702
1228.000000	225.051498	-2.446000	1.903000
1229.000000	225.071289	-2.450000	1.900902
1230.000000	225.291992	-2.454000	1.898602
1231.000000	225.550797	-2.457000	1.894100
1232.000000	225.572098	-2.460000	1.888802
1233.000000	225.786591	-2.462000	1.886700
1234.000000	225.986496	-2.464000	1.890900
1235.000000	226.084000	-2.465000	1.897701
1236.000000	226.355988	-2.464000	1.905102
1237.000000	226.423889	-2.464000	1.914200
1238.000000	226.565689	-2.463000	1.923599
1239.000000	226.869995	-2.461000	1.934902
1240.000000	226.930389	-2.460000	1.947502
1241.000000	227.095093	-2.458000	1.954700
1242.000000	227.352798	-2.456000	1.956200
1243.000000	227.381393	-2.454000	1.957199
1244.000000	227.654190	-2.452000	1.958702
1245.000000	227.829590	-2.450000	1.958900
1246.000000	227.854996	-2.448000	1.950703
1247.000000	228.143188	-2.447000	1.939400
1248.000000	228.283096	-2.448000	1.933002
1249.000000	228.417496	-2.448000	1.928501
1250.000000	228.640793	-2.450000	1.923801
1251.000000	228.739395	-2.451000	1.920002
1252.000000	228.934494	-2.453000	1.920902
1253.000000	229.198502	-2.454000	1.927799
1254.000000	229.192993	-2.453000	1.933201
1255.000000	229.430099	-2.452000	1.935200
1256.000000	229.683701	-2.449000	1.937202
1257.000000	229.725693	-2.448000	1.942303
1258.000000	229.944397	-2.446000	1.944202
1259.000000	230.086700	-2.445000	1.941200
1260.000000	230.212997	-2.445000	1.938499
1261.000000	230.511490	-2.445000	1.936001
1262.000000	230.556396	-2.447000	1.929802
1263.000000	230.701294	-2.449000	1.921001
1264.000000	230.992401	-2.452000	1.909901
1265.000000	231.059601	-2.457000	1.900299
1266.000000	231.258087	-2.461000	1.891602
1267.000000	231.460297	-2.467000	1.884399
1268.000000	231.511002	-2.471000	1.883900
1269.000000	231.776901	-2.475000	1.883900
1270.000000	231.954895	-2.479000	1.884102
1271.000000	231.982895	-2.481000	1.887100
1272.000000	232.274200	-2.483000	1.892601
1273.000000	232.407898	-2.484000	1.897202
1274.000000	232.533295	-2.484000	1.901699
1275.000000	232.796600	-2.485000	1.906502
1276.000000	232.846390	-2.485000	1.910301
1277.000000	233.061996	-2.486000	1.912102
1278.000000	233.348099	-2.487000	1.915501
1279.000000	233.321198	-2.490000	1.918102
1280.000000	233.552399	-2.493000	1.917400
1281.000000	233.787201	-2.496000	1.912601
1282.000000	233.851791	-2.500000	1.910000
1283.000000	234.106293	-2.504000	1.910801
1284.000000	234.198196	-2.509000	1.907700
1285.000000	234.360199	-2.514000	1.906799
1286.000000	234.620087	-2.518000	1.914600
1287.000000	234.703094	-2.523000	1.926601
1288.000000	234.842590	-2.527000	1.935902
1289.000000	235.136688	-2.532000	1.942101
1290.000000	235.183395	-2.537000	1.949303
1291.000000	235.420898	-2.541000	1.952499
1292.000000	235.600800	-2.545000	1.948200
1293.000000	235.637299	-2.547000	1.938999
1294.000000	235.926697	-2.550000	1.932201
1295.000000	236.105301	-2.551000	1.928200
1296.000000	236.146698	-2.552000	1.922199
1297.000000	236.447495	-2.554000	1.915699
1298.000000	236.536194	-2.556000	1.911400
1299.000000	236.718201	-2.559000	1.908600
1300.000000	236.960495	-2.561000	1.909500
1301.000000	236.976196	-2.563000	1.910301
1302.000000	237.218292	-2.566000	1.912502
1303.000000	237.478088	-2.569000	1.917301
1304.000000	237.476089	-2.572000	1.925102
1305.000000	237.707397	-2.575000	1.932503
1306.000000	237.908890	-2.577000	1.937500
1307.000000	238.006393	-2.580000	1.941700
1308.000000	238.270493	-2.584000	1.947002
1309.000000	238.334000	-2.587000	1.953503
1310.000000	238.504089	-2.591000	1.960102
1311.000000	238.784592	-2.596000	1.964703
1312.000000	238.867096	-2.602000	1.968601
1313.000000	239.001389	-2.606000	1.973701
1314.000000	239.281296	-2.611000	1.975903
1315.000000	239.302490	-2.617000	1.979202
1316.000000	239.579391	-2.621000	1.983200
1317.000000	239.742599	-2.626000	1.984802
1318.000000	239.780197	-2.630000	1.985802
1319.000000	240.087097	-2.635000	1.985100
1320.000000	240.237091	-2.639000	1.982800
1321.000000	240.337387	-2.641000	1.978500
1322.000000	240.561600	-2.645000	1.970501
1323.000000	240.669800	-2.648000	1.964199
1324.000000	240.865295	-2.650000	1.960400
1325.000000	241.102295	-2.652000	1.955799
1326.000000	241.121292	-2.653000	1.952301
1327.000000	241.356491	-2.656000	1.950703
1328.000000	241.610001	-2.657000	1.949902
1329.000000	241.641495	-2.658000	1.948101
1330.000000	241.861099	-2.659000	1.945301
1331.000000	242.045090	-2.659000	1.944500
1332.000000	242.148392	-2.660000	1.943501
1333.000000	242.432587	-2.659000	1.941200
1334.000000	242.477097	-2.658000	1.939800
1335.000000	242.655899	-2.656000	1.941101
1336.000000	242.951889	-2.654000	1.943401
1337.000000	242.982391	-2.653000	1.945103
1338.000000	243.163788	-2.650000	1.945801
1339.000000	243.406296	-2.650000	1.948902
1340.000000	243.444199	-2.649000	1.952702
1341.000000	243.712189	-2.649000	1.953201
1342.000000	243.880188	-2.650000	1.955101
1343.000000	243.927200	-2.651000	1.959202
1344.000000	244.209091	-2.653000	1.963802
1345.000000	244.342590	-2.654000	1.967503
1346.000000	244.488693	-2.655000	1.967602
1347.000000	244.714188	-2.656000	1.967300
1348.000000	244.794998	-2.658000	1.967300
1349.000000	244.991501	-2.660000	1.967800
1350.000000	245.257095	-2.661000	1.972500
1351.000000	245.249390	-2.662000	1.977402
1352.000000	245.492889	-2.663000	1.979599
1353.000000	245.736496	-2.664000	1.984802
1354.000000	245.791397	-2.664000	1.990101
1355.000000	246.023987	-2.663000	1.993801
1356.000000	246.158798	-2.663000	1.991402
1357.000000	246.289093	-2.663000	1.986301
1358.000000	246.572891	-2.663000	1.985401
1359.000000	246.609390	-2.664000	1.982502
1360.000000	246.771698	-2.666000	1.975800
1361.000000	247.056000	-2.670000	1.968300
1362.000000	247.112991	-2.674000	1.963501
1363.000000	247.311890	-2.678000	1.960701
1364.000000	247.504700	-2.683000	1.957703
1365.000000	247.568100	-2.689000	1.956600
1366.000000	247.842590	-2.695000	1.959702
1367.000000	248.024689	-2.701000	1.964100
1368.000000	248.050400	-2.706000	1.968300
1369.000000	248.337189	-2.713000	1.970699
1370.000000	248.475601	-2.719000	1.972401
1371.000000	248.629791	-2.724000	1.973400
1372.000000	248.862488	-2.730000	1.974201
1373.000000	248.909698	-2.735000	1.976402
1374.000000	249.139496	-2.741000	1.976501
1375.000000	249.390091	-2.745000	1.975300
1376.000000	249.366196	-2.750000	1.975903
1377.000000	249.609390	-2.755000	1.976101
1378.000000	249.822891	-2.760000	1.973801
1379.000000	249.898788	-2.765000	1.971802
1380.000000	250.147186	-2.770000	1.975502
1381.000000	250.244492	-2.774000	1.982601
1382.000000	250.406296	-2.778000	1.988102
1383.000000	250.679291	-2.782000	1.989002
1384.000000	250.730194	-2.785000	1.990803
1385.000000	250.867294	-2.787000	1.992401
1386.000000	251.155197	-2.789000	1.990902
1387.000000	251.210800	-2.792000	1.989300
1388.000000	251.455887	-2.793000	1.989403
1389.000000	251.618195	-2.796000	1.989201
1390.000000	251.667099	-2.797000	1.990601
1391.000000	251.951996	-2.798000	1.990803
1392.000000	252.105392	-2.801000	1.989601
1393.000000	252.182587	-2.802000	1.984501
1394.000000	252.435791	-2.806000	1.977802
1395.000000	252.537094	-2.810000	1.975700
1396.000000	252.715790	-2.815000	1.978500
1397.000000	252.950287	-2.821000	1.984303
1398.000000	252.963394	-2.827000	1.990101
1399.000000	253.211899	-2.833000	1.994900
1400.000000	253.460999	-2.839000	1.997803
1401.000000	253.477890	-2.846000	1.997200
1402.000000	253.689194	-2.852000	1.995800
1403.000000	253.899796	-2.857000	1.989700
1404.000000	253.990799	-2.862000	1.981102
1405.000000	254.267990	-2.866000	1.974602
1406.000000	254.320190	-2.869000	1.973701
1407.000000	254.473892	-2.872000	1.978001
1408.000000	254.779999	-2.873000	1.983299
1409.000000	254.830597	-2.873000	1.990501
1410.000000	254.982193	-2.872000	2.001400
1411.000000	255.243988	-2.871000	2.010403
1412.000000	255.296600	-2.870000	2.016899
1413.000000	255.557693	-2.870000	2.021702
1414.000000	255.711197	-2.870000	2.021999
1415.000000	255.764389	-2.871000	2.017403
1416.000000	256.041382	-2.874000	2.008499
1417.000000	256.180695	-2.879000	1.998901
1418.000000	256.299683	-2.884000	1.990402
1419.000000	256.529083	-2.891000	1.976902
1420.000000	256.614197	-2.899000	1.962700
1421.000000	256.820892	-2.908000	1.950703
1422.000000	257.050201	-2.919000	1.942501
1423.000000	257.060608	-2.929000	1.936802
1424.000000	257.305481	-2.940000	1.931999
1425.000000	257.548004	-2.950000	1.928600
1426.000000	257.595184	-2.960000	1.927101
1427.000000	257.805298	-2.970000	1.927902
1428.000000	257.977509	-2.978000	1.929001
1429.000000	258.094696	-2.987000	1.929901
1430.000000	258.377502	-2.992000	1.931301
1431.000000	258.423004	-2.998000	1.933300
1432.000000	258.576599	-3.003000	1.934002
1433.000000	258.855286	-3.007000	1.934902
1434.000000	258.914398	-3.011000	1.937099
1435.000000	259.105682	-3.013000	1.941402
1436.000000	259.319702	-3.016000	1.946201
1437.000000	259.370392	-3.019000	1.952301
1438.000000	259.641785	-3.021000	1.961903
1439.000000	259.803497	-3.023000	1.972099
1440.000000	259.880493	-3.024000	1.981102
1441.000000	260.140106	-3.024000	1.986900
1442.000000	260.276398	-3.024000	1.989403
1443.000000	260.423492	-3.024000	1.991199
1444.000000	260.640991	-3.025000	1.992901
1445.000000	260.723480	-3.025000	1.995102
1446.000000	260.939606	-3.025000	1.997700
1447.000000	261.209900	-3.025000	2.001102
1448.000000	261.182495	-3.025000	2.007603
1449.000000	261.430786	-3.025000	2.014900
1450.000000	261.638092	-3.023000	2.018600
1451.000000	261.713379	-3.023000	2.018902
1452.000000	261.953400	-3.022000	2.019402
1453.000000	262.053406	-3.022000	2.018501
1454.000000	262.225708	-3.024000	2.011200
1455.000000	262.500488	-3.026000	1.999599
1456.000000	262.519684	-3.030000	1.989300
1457.000000	262.699280	-3.036000	1.981300
1458.000000	262.976807	-3.042000	1.974701
1459.000000	263.037079	-3.051000	1.965801
1460.000000	263.231293	-3.061000	1.962799
1461.000000	263.430481	-3.072000	1.967201
1462.000000	263.503906	-3.082000	1.971901
1463.000000	263.777405	-3.092000	1.975201
1464.000000	263.928284	-3.102000	1.974300
1465.000000	263.990601	-3.110000	1.971802
1466.000000	264.259186	-3.118000	1.970100
1467.000000	264.371002	-3.124000	1.961399
1468.000000	264.540894	-3.130000	1.950302
1469.000000	264.763489	-3.135000	1.943703
1470.000000	264.815887	-3.141000	1.942001
1471.000000	265.059601	-3.148000	1.940903
1472.000000	265.309906	-3.154000	1.940102
1473.000000	265.308105	-3.160000	1.945000
1474.000000	265.558502	-3.165000	1.956902
1475.000000	265.754395	-3.169000	1.968102
1476.000000	265.870697	-3.172000	1.977100
1477.000000	266.087280	-3.173000	1.988201
1478.000000	266.177490	-3.174000	1.999302
1479.000000	266.353699	-3.175000	2.007401
1480.000000	266.631683	-3.177000	2.009201
1481.000000	266.675995	-3.180000	2.009502
1482.000000	266.832794	-3.183000	2.010502
1483.000000	267.097290	-3.186000	2.008400
1484.000000	267.146484	-3.190000	2.007202
1485.000000	267.402100	-3.192000	2.003902
1486.000000	267.570892	-3.195000	2.000202
1487.000000	267.628998	-3.196000	1.998100
1488.000000	267.918579	-3.198000	1.996403
1489.000000	268.058380	-3.199000	1.996700
1490.000000	268.150299	-3.200000	1.997601
1491.000000	268.414886	-3.202000	1.997700
1492.000000	268.514191	-3.203000	2.001102
1493.000000	268.707703	-3.203000	2.007401
1494.000000	268.913208	-3.204000	2.012100
1495.000000	268.941406	-3.206000	2.015102
1496.000000	269.203705	-3.211000	2.015102
1497.000000	269.423279	-3.217000	2.015701
1498.000000	269.466187	-3.225000	2.017300
1499.000000	269.683380	-3.235000	2.018700
1500.000000	269.854584	-3.245000	2.019100
1501.000000	269.978394	-3.255000	2.018200
1502.000000	270.247101	-3.264000	2.017002
1503.000000	270.291901	-3.272000	2.016399
1504.000000	270.462585	-3.278000	2.017101
1505.000000	270.756592	-3.284000	2.017002
1506.000000	270.794281	-3.289000	2.015499
1507.000000	270.978180	-3.293000	2.014603
1508.000000	271.212280	-3.297000	2.015602
1509.000000	271.265381	-3.301000	2.017403
1510.000000	271.547882	-3.306000	2.017101
1511.000000	271.680603	-3.311000	2.015102
1512.000000	271.758392	-3.314000	2.012901
1513.000000	272.041595	-3.317000	2.012501
1514.000000	272.171204	-3.320000	2.012600
1515.000000	272.292694	-3.321000	2.013100
1516.000000	272.523682	-3.322000	2.017200
1517.000000	272.605286	-3.321000	2.023102
1518.000000	272.814880	-3.321000	2.026501
1519.000000	273.039703	-3.324000	2.025402
1520.000000	273.020782	-3.328000	2.021702
1521.000000	273.294891	-3.334000	2.017700
1522.000000	273.517181	-3.341000	2.011002
1523.000000	273.567993	-3.348000	2.003002
1524.000000	273.798584	-3.357000	1.996300
1525.000000	273.940979	-3.364000	1.992401
1526.000000	274.079803	-3.372000	1.991901
1527.000000	274.381195	-3.378000	1.991402
1528.000000	274.398682	-3.384000	1.993500
1529.000000	274.587585	-3.388000	1.995899
1530.000000	274.855896	-3.391000	1.999302
1531.000000	274.905701	-3.394000	2.005199
1532.000000	275.116486	-3.395000	2.009201
1533.000000	275.308289	-3.396000	2.006203
1534.000000	275.362183	-3.399000	1.999401
1535.000000	275.637695	-3.402000	1.991600
1536.000000	275.767181	-3.408000	1.985500
1537.000000	275.847107	-3.414000	1.978302
1538.000000	276.134094	-3.422000	1.971500
1539.000000	276.235779	-3.430000	1.969700
1540.000000	276.390991	-3.438000	1.974800
1541.000000	276.610596	-3.446000	1.981899
1542.000000	276.690308	-3.453000	1.988701
1543.000000	276.904907	-3.458000	1.995899
1544.000000	277.161682	-3.462000	2.001900
1545.000000	277.137390	-3.466000	2.007202
1546.000000	277.417206	-3.469000	2.011803
1547.000000	277.603699	-3.472000	2.013901
1548.000000	277.693207	-3.475000	2.011402
1549.000000	277.929199	-3.479000	2.001400
1550.000000	278.022797	-3.484000	1.989700
1551.000000	278.190704	-3.490000	1.980900
1552.000000	278.472382	-3.497000	1.972599
1553.000000	278.501587	-3.504000	1.962002
1554.000000	278.670898	-3.512000	1.949001
1555.000000	278.942291	-3.520000	1.944401
1556.000000	279.002594	-3.529000	1.944000
1557.000000	279.221588	-3.537000	1.942101
1558.000000	279.403687	-3.547000	1.937901
1559.000000	279.471893	-3.556000	1.936703
1560.000000	279.737701	-3.566000	1.941402
1561.000000	279.888306	-3.576000	1.949600
1562.000000	279.960297	-3.586000	1.959400
1563.000000	280.253479	-3.595000	1.969002
1564.000000	280.334900	-3.602000	1.979099
1565.000000	280.523987	-3.608000	1.988602
1566.000000	280.734985	-3.613000	1.999802
1567.000000	280.782104	-3.615000	2.007702
1568.000000	281.023499	-3.616000	2.009300
1569.000000	281.270905	-3.615000	2.009399
1570.000000	281.262207	-3.615000	2.011200
1571.000000	281.520081	-3.614000	2.011902
1572.000000	281.693695	-3.614000	2.008202
1573.000000	281.812897	-3.614000	1.999702
1574.000000	282.037781	-3.614000	1.991901
1575.000000	282.127106	-3.616000	1.983002
1576.000000	282.280396	-3.619000	1.971901
1577.000000	282.561890	-3.623000	1.962002
1578.000000	282.599487	-3.629000	1.955902
1579.000000	282.768890	-3.635000	1.955002
1580.000000	283.044891	-3.642000	1.956600
1581.000000	283.071899	-3.649000	1.961102
1582.000000	283.329102	-3.656000	1.969402
1583.000000	283.474091	-3.662000	1.978001
1584.000000	283.562378	-3.668000	1.985203
1585.000000	283.845978	-3.672000	1.988503
1586.000000	283.971985	-3.677000	1.990402
1587.000000	284.066803	-3.680000	1.989601
1588.000000	284.317596	-3.684000	1.984901
1589.000000	284.397186	-3.687000	1.983601
1590.000000	284.623383	-3.690000	1.985302
1591.000000	284.835297	-3.693000	1.989700
1592.000000	284.867279	-3.695000	1.994499
1593.000000	285.115295	-3.697000	2.000603
1594.000000	285.337097	-3.699000	2.008499
1595.000000	285.373596	-3.701000	2.013000
1596.000000	285.590393	-3.704000	2.016300
1597.000000	285.775787	-3.706000	2.020100
1598.000000	285.893402	-3.710000	2.023201
1599.000000	286.156982	-3.714000	2.027599
1600.000000	286.184784	-3.718000	2.032600
1601.000000	286.375793	-3.723000	2.035099
1602.000000	286.650085	-3.726000	2.033199
1603.000000	286.698792	-3.731000	2.024002
1604.000000	286.884888	-3.734000	2.012600
1605.000000	287.117279	-3.739000	2.003201
1606.000000	287.182098	-3.745000	1.990601
1607.000000	287.458801	-3.751000	1.979000
1608.000000	287.567291	-3.759000	1.971100
1609.000000	287.669006	-3.766000	1.964001
1610.000000	287.925903	-3.774000	1.956303
1611.000000	288.048584	-3.783000	1.945400
1612.000000	288.166687	-3.792000	1.936302
1613.000000	288.405396	-3.801000	1.931900
1614.000000	288.501587	-3.809000	1.932400
1615.000000	288.700592	-3.817000	1.936100
1616.000000	288.933197	-3.824000	1.948799
1617.000000	288.936493	-3.830000	1.968502
1618.000000	289.200989	-3.835000	1.987000
1619.000000	289.425598	-3.837000	2.001701
1620.000000	289.473907	-3.839000	2.012802
1621.000000	289.708679	-3.839000	2.026199
1622.000000	289.828979	-3.837000	2.037899
1623.000000	289.983307	-3.836000	2.045502
1624.000000	290.261292	-3.834000	2.054401
1625.000000	290.297607	-3.833000	2.066502
1626.000000	290.491608	-3.831000	2.076900
1627.000000	290.766205	-3.828000	2.079601
1628.000000	290.821106	-3.827000	2.074802
1629.000000	291.010681	-3.824000	2.067303
1630.000000	291.212280	-3.822000	2.061001
1631.000000	291.287781	-3.820000	2.053303
1632.000000	291.549500	-3.820000	2.042900
1633.000000	291.661804	-3.820000	2.035202
1634.000000	291.757996	-3.821000	2.031700
1635.000000	292.027985	-3.824000	2.033001
1636.000000	292.135193	-3.828000	2.037300
1637.000000	292.294983	-3.833000	2.040401
1638.000000	292.528595	-3.838000	2.043499
1639.000000	292.588989	-3.844000	2.042202
1640.000000	292.832794	-3.851000	2.040302
1641.000000	293.054993	-3.859000	2.033802
1642.000000	293.046783	-3.867000	2.022499
1643.000000	293.325287	-3.876000	2.012302
1644.000000	293.518188	-3.884000	2.003502
1645.000000	293.606293	-3.893000	1.996902
1646.000000	293.819092	-3.900000	1.991600
1647.000000	293.921783	-3.906000	1.986202
1648.000000	294.107300	-3.913000	1.979599
1649.000000	294.364502	-3.918000	1.971901
1650.000000	294.393005	-3.925000	1.960800
1651.000000	294.581879	-3.933000	1.955101
1652.000000	294.863983	-3.940000	1.955502
1653.000000	294.908386	-3.947000	1.962502
1654.000000	295.125580	-3.953000	1.975399
1655.000000	295.293091	-3.959000	1.991302
1656.000000	295.376984	-3.963000	2.008801
1657.000000	295.660187	-3.967000	2.023899
1658.000000	295.777283	-3.970000	2.034000
1659.000000	295.871307	-3.973000	2.036701
1660.000000	296.167603	-3.976000	2.033001
1661.000000	296.236603	-3.980000	2.027702
1662.000000	296.437988	-3.984000	2.022202
1663.000000	296.649078	-3.988000	2.017601
1664.000000	296.700500	-3.991000	2.017799
1665.000000	296.944794	-3.995000	2.022602
1666.000000	297.184784	-3.998000	2.031101
1667.000000	297.178894	-4.001000	2.038502
1668.000000	297.433899	-4.003000	2.041599
1669.000000	297.622986	-4.005000	2.041702
1670.000000	297.720306	-4.009000	2.039700
1671.000000	297.948395	-4.014000	2.034599
1672.000000	298.052002	-4.019000	2.028500
1673.000000	298.214203	-4.024000	2.020702
1674.000000	298.513794	-4.030000	2.012802
1675.000000	298.535004	-4.037000	2.007099
1676.000000	298.713593	-4.043000	2.005001
1677.000000	298.979706	-4.050000	2.004700
1678.000000	299.011780	-4.057000	2.003700
1679.000000	299.280884	-4.064000	2.005501
1680.000000	299.410706	-4.073000	2.009300
1681.000000	299.496307	-4.081000	2.011902
1682.000000	299.776489	-4.090000	2.013401
1683.000000	299.885590	-4.099000	2.013500
1684.000000	299.995392	-4.107000	2.016003
1685.000000	300.279785	-4.116000	2.014202
1686.000000	300.366791	-4.125000	2.011902
1687.000000	300.557098	-4.134000	2.010700
1688.000000	300.763000	-4.145000	2.012199
1689.000000	300.794586	-4.155000	2.010403
1690.000000	301.038300	-4.167000	2.000202
1691.000000	301.286804	-4.180000	1.991699
1692.000000	301.294586	-4.195000	1.989700
1693.000000	301.514008	-4.210000	1.991699
1694.000000	301.681885	-4.225000	1.991901
1695.000000	301.828705	-4.242000	1.991199
1696.000000	302.089996	-4.258000	1.995102
1697.000000	302.108307	-4.275000	2.001400
1698.000000	302.317291	-4.292000	2.000401
1699.000000	302.576508	-4.309000	1.992401
1700.000000	302.621704	-4.329000	1.979099
1701.000000	302.788788	-4.349000	1.963902
1702.000000	303.026184	-4.370000	1.946503
1703.000000	303.094604	-4.391000	1.932400
1704.000000	303.350586	-4.413000	1.923203
1705.000000	303.466888	-4.435000	1.918301
1706.000000	303.581696	-4.455000	1.916702
1707.000000	303.858490	-4.477000	1.915901
1708.000000	303.966797	-4.498000	1.915501
1709.000000	304.090790	-4.518000	1.917702
1710.000000	304.348694	-4.539000	1.920502
1711.000000	304.434601	-4.559000	1.924702
1712.000000	304.632080	-4.578000	1.927200
1713.000000	304.858490	-4.598000	1.929501
1714.000000	304.854889	-4.616000	1.937302
1715.000000	305.129883	-4.634000	1.944901
1716.000000	305.327393	-4.651000	1.946503
1717.000000	305.371399	-4.668000	1.945000
1718.000000	305.633606	-4.686000	1.947002
1719.000000	305.763306	-4.703000	1.952499
1720.000000	305.925293	-4.721000	1.956100
1721.000000	306.201782	-4.737000	1.959801
1722.000000	306.210907	-4.753000	1.965202
1723.000000	306.409882	-4.767000	1.972401
1724.000000	306.678894	-4.778000	1.979301
1725.000000	306.726593	-4.788000	1.983803
1726.000000	306.911896	-4.795000	1.989403
1727.000000	307.141388	-4.803000	1.993301
1728.000000	307.209503	-4.810000	1.991600
1729.000000	307.466187	-4.816000	1.985500
1730.000000	307.588379	-4.823000	1.971401
1731.000000	307.692505	-4.829000	1.954601
1732.000000	307.972595	-4.836000	1.936802
1733.000000	308.072296	-4.844000	1.918900
1734.000000	308.220398	-4.852000	1.903702
1735.000000	308.458282	-4.860000	1.893002
1736.000000	308.514496	-4.869000	1.885700
1737.000000	308.765900	-4.878000	1.881702
1738.000000	308.976196	-4.887000	1.880901
1739.000000	308.963196	-4.895000	1.882099
1740.000000	309.250397	-4.903000	1.885902
1741.000000	309.449005	-4.909000	1.896000
1742.000000	309.556000	-4.914000	1.909901
1743.000000	309.762482	-4.917000	1.928600
1744.000000	309.887390	-4.919000	1.944801
1745.000000	310.055389	-4.921000	1.957500
1746.000000	310.331879	-4.921000	1.967800
1747.000000	310.333984	-4.922000	1.973301
1748.000000	310.522705	-4.923000	1.969902
1749.000000	310.792786	-4.925000	1.958401
1750.000000	310.849396	-4.927000	1.946899
1751.000000	311.043396	-4.928000	1.938801
1752.000000	311.237396	-4.930000	1.932899
1753.000000	311.323700	-4.931000	1.926701
1754.000000	311.608490	-4.932000	1.928303
1755.000000	311.713898	-4.933000	1.936001
1756.000000	311.816284	-4.933000	1.946102
1757.000000	312.108398	-4.934000	1.956699
1758.000000	312.179291	-4.936000	1.967201
1759.000000	312.366699	-4.939000	1.975800
1760.000000	312.582794	-4.942000	1.981701
1761.000000	312.639099	-4.945000	1.986202
1762.000000	312.869293	-4.948000	1.986603
1763.000000	313.100677	-4.951000	1.980103
1764.000000	313.105591	-4.953000	1.969700
1765.000000	313.372101	-4.956000	1.958599
1766.000000	313.567688	-4.958000	1.949200
1767.000000	313.674286	-4.961000	1.935600
1768.000000	313.889801	-4.965000	1.923401
1769.000000	313.990997	-4.970000	1.921501
1770.000000	314.153687	-4.974000	1.922802
1771.000000	314.447998	-4.978000	1.921303
1772.000000	314.456482	-4.983000	1.914299
1773.000000	314.637787	-4.987000	1.909901
1774.000000	314.906677	-4.991000	1.908501
1775.000000	314.945404	-4.995000	1.906403
1776.000000	315.190186	-4.997000	1.901699
1777.000000	315.346680	-5.001000	1.898201
1778.000000	315.451691	-5.004000	1.897102
1779.000000	315.727081	-5.005000	1.895500
1780.000000	315.853394	-5.005000	1.894302
1781.000000	315.951477	-5.003000	1.892700
1782.000000	316.218201	-5.000000	1.891201
1783.000000	316.313293	-4.996000	1.891899
1784.000000	316.502686	-4.991000	1.895000
1785.000000	316.715790	-4.986000	1.904400
1786.000000	316.757294	-4.982000	1.913403
1787.000000	317.009583	-4.979000	1.919800
1788.000000	317.253693	-4.978000	1.923599
1789.000000	317.254883	-4.978000	1.926399
1790.000000	317.510681	-4.979000	1.928501
1791.000000	317.671478	-4.980000	1.928001
1792.000000	317.795288	-4.982000	1.922302
1793.000000	318.027893	-4.985000	1.914600
1794.000000	318.081879	-4.989000	1.905201
1795.000000	318.274689	-4.994000	1.893299
1796.000000	318.563782	-4.999000	1.878601
1797.000000	318.591705	-5.006000	1.859901
1798.000000	318.777588	-5.012000	1.847202
1799.000000	319.023499	-5.018000	1.839302
1800.000000	319.100098	-5.022000	1.833801
1801.000000	319.367279	-5.025000	1.830402
1802.000000	319.494995	-5.027000	1.825703
1803.000000	319.596191	-5.027000	1.824200
1804.000000	319.871185	-5.027000	1.824699
1805.000000	320.002502	-5.026000	1.822701
1806.000000	320.102478	-5.026000	1.818199
1807.000000	320.355804	-5.026000	1.811802
1808.000000	320.426788	-5.026000	1.807301
1809.000000	320.621887	-5.027000	1.801399
1810.000000	320.827881	-5.028000	1.790001
1811.000000	320.876190	-5.030000	1.777702
1812.000000	321.140106	-5.034000	1.771603
1813.000000	321.353180	-5.038000	1.771900
1814.000000	321.393585	-5.042000	1.770901
1815.000000	321.630005	-5.048000	1.770802
1816.000000	321.770599	-5.053000	1.774502
1817.000000	321.927277	-5.059000	1.782001
1818.000000	322.163300	-5.063000	1.785301
1819.000000	322.209381	-5.066000	1.780399
1820.000000	322.407898	-5.068000	1.778500
1821.000000	322.672791	-5.069000	1.781700
1822.000000	322.721985	-5.070000	1.783600
